"","V1"
"10874","Polybius_Book2-289"
"10875","Polybius_Book2-290"
"10876","Polybius_Book2-291"
"10877","Polybius_Book2-292"
"10878","Polybius_Book2-293"
"10879","Polybius_Book2-294"
"10880","Polybius_Book2-295"
"10881","Polybius_Book2-296"
"10882","Polybius_Book2-297"
"10883","Polybius_Book2-298"
"10884","Polybius_Book2-299"
"10885","Polybius_Book2-300"
"10886","Polybius_Book2-301"
"10887","Polybius_Book2-302"
"10888","Polybius_Book2-303"
"10889","Polybius_Book2-304"
"10890","Polybius_Book2-305"
"10891","Polybius_Book2-306"
"10892","Polybius_Book2-307"
"10893","Polybius_Book2-308"
"10894","Polybius_Book2-309"
"10895","Polybius_Book2-310"
"10896","Polybius_Book2-311"
"10897","Polybius_Book2-312"
"10898","Polybius_Book2-313"
"10899","Polybius_Book2-314"
"10900","Polybius_Book2-315"
"10901","Polybius_Book2-316"
"10902","Polybius_Book2-317"
"10903","Polybius_Book2-318"
"10904","Polybius_Book2-319"
"10905","Polybius_Book2-320"
"10906","Polybius_Book2-321"
"10907","Polybius_Book2-322"
"10908","Polybius_Book2-323"
"10909","Polybius_Book2-324"
"10910","Polybius_Book2-325"
"10911","Polybius_Book2-326"
"10912","Polybius_Book2-327"
"10913","Polybius_Book2-328"
"10914","Polybius_Book2-329"
"10915","Polybius_Book2-330"
"10916","Polybius_Book2-331"
"10917","Polybius_Book2-332"
"10918","Polybius_Book2-333"
"10919","Polybius_Book2-334"
"10920","Polybius_Book2-335"
"10921","Polybius_Book2-336"
"10922","Polybius_Book2-337"
"10923","Polybius_Book2-338"
"10924","Polybius_Book2-339"
"10925","Polybius_Book2-340"
"10926","Polybius_Book2-341"
"10927","Polybius_Book2-342"
"10928","Polybius_Book2-343"
"10929","Polybius_Book2-344"
"10930","Polybius_Book2-345"
"10931","Polybius_Book2-346"
"10932","Polybius_Book2-347"
"10933","Polybius_Book2-348"
"10934","Polybius_Book2-349"
"10935","Polybius_Book2-350"
"10936","Polybius_Book2-351"
"10937","Polybius_Book2-352"
"10938","Polybius_Book2-353"
"10939","Polybius_Book2-354"
"10940","Polybius_Book2-355"
"10941","Polybius_Book2-356"
"10942","Polybius_Book2-357"
"10943","Polybius_Book2-358"
"10944","Polybius_Book2-359"
"10945","Polybius_Book2-360"
"10946","Polybius_Book2-361"
"10947","Polybius_Book2-362"
"10948","Polybius_Book2-363"
"10949","Polybius_Book2-364"
"10950","Polybius_Book2-365"
"10951","Polybius_Book2-366"
"10952","Polybius_Book2-367"
"10953","Polybius_Book2-368"
"10954","Polybius_Book2-369"
"10955","Polybius_Book2-370"
"10956","Polybius_Book2-371"
"10957","Polybius_Book2-372"
"10958","Polybius_Book2-373"
"10959","Polybius_Book2-374"
"10960","Polybius_Book2-375"
"10961","Polybius_Book2-376"
"10962","Polybius_Book2-377"
"10963","Polybius_Book2-378"
"10964","Polybius_Book2-379"
"10965","Polybius_Book2-380"
"10966","Polybius_Book2-381"
"10967","Polybius_Book2-382"
"10968","Polybius_Book2-383"
"10969","Polybius_Book2-384"
"10970","Polybius_Book2-385"
"10971","Polybius_Book2-386"
"10972","Polybius_Book2-387"
"10973","Polybius_Book2-388"
"10974","Polybius_Book2-389"
"10975","Polybius_Book2-390"
"10976","Polybius_Book2-391"
"10977","Polybius_Book2-392"
"10978","Polybius_Book2-393"
"10979","Polybius_Book2-394"
"10980","Polybius_Book2-395"
"10981","Polybius_Book2-396"
"10982","Polybius_Book2-397"
"10983","Polybius_Book2-398"
"10984","Polybius_Book2-399"
"10985","Polybius_Book2-400"
"10986","Polybius_Book2-401"
"10987","Polybius_Book2-402"
"10988","Polybius_Book2-403"
"10989","Polybius_Book2-404"
"10990","Polybius_Book2-405"
"10991","Polybius_Book2-406"
"10992","Polybius_Book2-407"
"10993","Polybius_Book2-408"
"10994","Polybius_Book2-409"
"10995","Polybius_Book2-410"
"10996","Polybius_Book2-411"
"10997","Polybius_Book2-412"
"10998","Polybius_Book2-413"
"10999","Polybius_Book2-414"
"11000","Polybius_Book2-415"
"11001","Polybius_Book2-416"
"11002","Polybius_Book2-417"
"11003","Polybius_Book2-418"
"11004","Polybius_Book2-419"
"11005","Polybius_Book2-420"
"11006","Polybius_Book2-421"
"11007","Polybius_Book2-422"
"11008","Polybius_Book2-423"
"11009","Polybius_Book2-424"
"11010","Polybius_Book2-425"
"11011","Polybius_Book2-426"
"11012","Polybius_Book2-427"
"11013","Polybius_Book2-428"
"11014","Polybius_Book2-429"
"11015","Polybius_Book2-430"
"11016","Polybius_Book2-431"
"11017","Polybius_Book2-432"
"11018","Polybius_Book2-433"
"11019","Polybius_Book2-434"
"11020","Polybius_Book2-435"
"11021","Polybius_Book2-436"
"11022","Polybius_Book2-437"
"11023","Polybius_Book2-438"
"11024","Polybius_Book2-439"
"11025","Polybius_Book2-440"
"11026","Polybius_Book2-441"
"11027","Polybius_Book2-442"
"11028","Polybius_Book2-443"
"11029","Polybius_Book2-444"
"11030","Polybius_Book2-445"
"11031","Polybius_Book2-446"
"11032","Polybius_Book2-447"
"11033","Polybius_Book2-448"
"11034","Polybius_Book2-449"
"11035","Polybius_Book2-450"
"11036","Polybius_Book2-451"
"11037","Polybius_Book2-452"
"11038","Polybius_Book2-453"
"11039","Polybius_Book2-454"
"11040","Polybius_Book2-455"
"11041","Polybius_Book2-456"
"11042","Polybius_Book2-457"
"11043","Polybius_Book2-458"
"11044","Polybius_Book2-459"
"11045","Polybius_Book2-460"
"11046","Polybius_Book2-461"
"11047","Polybius_Book2-462"
"11048","Polybius_Book2-463"
"11049","Polybius_Book2-464"
"11050","Polybius_Book2-465"
"11051","Polybius_Book2-466"
"11052","Polybius_Book2-467"
"11053","Polybius_Book2-468"
"11054","Polybius_Book2-469"
"11055","Polybius_Book2-470"
"11056","Polybius_Book2-471"
"11057","Polybius_Book2-472"
"11058","Polybius_Book2-473"
"11059","Polybius_Book2-474"
"11060","Polybius_Book2-475"
"11061","Polybius_Book2-476"
"11062","Polybius_Book2-477"
"11063","Polybius_Book2-478"
"11064","Polybius_Book2-479"
"11065","Polybius_Book2-480"
"11066","Polybius_Book2-481"
"11067","Polybius_Book2-482"
"11068","Polybius_Book2-483"
"11069","Polybius_Book2-484"
"11070","Polybius_Book2-485"
"11071","Polybius_Book2-486"
"11072","Polybius_Book2-487"
"11073","Polybius_Book2-488"
"11074","Polybius_Book2-489"
"11075","Polybius_Book2-490"
"11076","Polybius_Book2-491"
"11077","Polybius_Book2-492"
"11078","Polybius_Book2-493"
"11079","Polybius_Book2-494"
"11080","Polybius_Book2-495"
"11081","Polybius_Book2-496"
"11082","Polybius_Book2-497"
"11083","Polybius_Book2-498"
"11084","Polybius_Book2-499"
"11085","Polybius_Book2-500"
"11086","Polybius_Book2-501"
"11087","Polybius_Book2-502"
"11088","Polybius_Book21-1"
"11089","Polybius_Book21-2"
"11090","Polybius_Book21-3"
"11091","Polybius_Book21-4"
"11092","Polybius_Book21-5"
"11093","Polybius_Book21-6"
"11094","Polybius_Book21-7"
"11095","Polybius_Book21-8"
"11096","Polybius_Book21-9"
"11097","Polybius_Book21-10"
"11098","Polybius_Book21-11"
"11099","Polybius_Book21-12"
"11100","Polybius_Book21-13"
"11101","Polybius_Book21-14"
"11102","Polybius_Book21-15"
"11103","Polybius_Book21-16"
"11104","Polybius_Book21-17"
"11105","Polybius_Book21-18"
"11106","Polybius_Book21-19"
"11107","Polybius_Book21-20"
"11108","Polybius_Book21-21"
"11109","Polybius_Book21-22"
"11110","Polybius_Book21-23"
"11111","Polybius_Book21-24"
"11112","Polybius_Book21-25"
"11113","Polybius_Book21-26"
"11114","Polybius_Book21-27"
"11115","Polybius_Book21-28"
"11116","Polybius_Book21-29"
"11117","Polybius_Book21-30"
"11118","Polybius_Book21-31"
"11119","Polybius_Book21-32"
"11120","Polybius_Book21-33"
"11121","Polybius_Book21-34"
"11122","Polybius_Book21-35"
"11123","Polybius_Book21-36"
"11124","Polybius_Book21-37"
"11125","Polybius_Book21-38"
"11126","Polybius_Book21-39"
"11127","Polybius_Book21-40"
"11128","Polybius_Book21-41"
"11129","Polybius_Book21-42"
"11130","Polybius_Book21-43"
"11131","Polybius_Book21-44"
"11132","Polybius_Book21-45"
"11133","Polybius_Book21-46"
"11134","Polybius_Book21-47"
"11135","Polybius_Book21-48"
"11136","Polybius_Book21-49"
"11137","Polybius_Book21-50"
"11138","Polybius_Book21-51"
"11139","Polybius_Book21-52"
"11140","Polybius_Book21-53"
"11141","Polybius_Book21-54"
"11142","Polybius_Book21-55"
"11143","Polybius_Book21-56"
"11144","Polybius_Book21-57"
"11145","Polybius_Book21-58"
"11146","Polybius_Book21-59"
"11147","Polybius_Book21-60"
"11148","Polybius_Book21-61"
"11149","Polybius_Book21-62"
"11150","Polybius_Book21-63"
"11151","Polybius_Book21-64"
"11152","Polybius_Book21-65"
"11153","Polybius_Book21-66"
"11154","Polybius_Book21-67"
"11155","Polybius_Book21-68"
"11156","Polybius_Book21-69"
"11157","Polybius_Book21-70"
"11158","Polybius_Book21-71"
"11159","Polybius_Book21-72"
"11160","Polybius_Book21-73"
"11161","Polybius_Book21-74"
"11162","Polybius_Book21-75"
"11163","Polybius_Book21-76"
"11164","Polybius_Book21-77"
"11165","Polybius_Book21-78"
"11166","Polybius_Book21-79"
"11167","Polybius_Book21-80"
"11168","Polybius_Book21-81"
"11169","Polybius_Book21-82"
"11170","Polybius_Book21-83"
"11171","Polybius_Book21-84"
"11172","Polybius_Book21-85"
"11173","Polybius_Book21-86"
"11174","Polybius_Book21-87"
"11175","Polybius_Book21-88"
"11176","Polybius_Book21-89"
"11177","Polybius_Book21-90"
"11178","Polybius_Book21-91"
"11179","Polybius_Book21-92"
"11180","Polybius_Book21-93"
"11181","Polybius_Book21-94"
"11182","Polybius_Book21-95"
"11183","Polybius_Book21-96"
"11184","Polybius_Book21-97"
"11185","Polybius_Book21-98"
"11186","Polybius_Book21-99"
"11187","Polybius_Book21-100"
"11188","Polybius_Book21-101"
"11189","Polybius_Book21-102"
"11190","Polybius_Book21-103"
"11191","Polybius_Book21-104"
"11192","Polybius_Book21-105"
"11193","Polybius_Book21-106"
"11194","Polybius_Book21-107"
"11195","Polybius_Book21-108"
"11196","Polybius_Book21-109"
"11197","Polybius_Book21-110"
"11198","Polybius_Book21-111"
"11199","Polybius_Book21-112"
"11200","Polybius_Book21-113"
"11201","Polybius_Book21-114"
"11202","Polybius_Book21-115"
"11203","Polybius_Book21-116"
"11204","Polybius_Book21-117"
"11205","Polybius_Book21-118"
"11206","Polybius_Book21-119"
"11207","Polybius_Book21-120"
"11208","Polybius_Book21-121"
"11209","Polybius_Book21-122"
"11210","Polybius_Book21-123"
"11211","Polybius_Book21-124"
"11212","Polybius_Book21-125"
"11213","Polybius_Book21-126"
"11214","Polybius_Book21-127"
"11215","Polybius_Book21-128"
"11216","Polybius_Book21-129"
"11217","Polybius_Book21-130"
"11218","Polybius_Book21-131"
"11219","Polybius_Book21-132"
"11220","Polybius_Book21-133"
"11221","Polybius_Book21-134"
"11222","Polybius_Book21-135"
"11223","Polybius_Book21-136"
"11224","Polybius_Book21-137"
"11225","Polybius_Book21-138"
"11226","Polybius_Book21-139"
"11227","Polybius_Book21-140"
"11228","Polybius_Book21-141"
"11229","Polybius_Book21-142"
"11230","Polybius_Book21-143"
"11231","Polybius_Book21-144"
"11232","Polybius_Book21-145"
"11233","Polybius_Book21-146"
"11234","Polybius_Book21-147"
"11235","Polybius_Book21-148"
"11236","Polybius_Book21-149"
"11237","Polybius_Book21-150"
"11238","Polybius_Book21-151"
"11239","Polybius_Book21-152"
"11240","Polybius_Book21-153"
"11241","Polybius_Book21-154"
"11242","Polybius_Book21-155"
"11243","Polybius_Book21-156"
"11244","Polybius_Book21-157"
"11245","Polybius_Book21-158"
"11246","Polybius_Book21-159"
"11247","Polybius_Book21-160"
"11248","Polybius_Book21-161"
"11249","Polybius_Book21-162"
"11250","Polybius_Book21-163"
"11251","Polybius_Book21-164"
"11252","Polybius_Book21-165"
"11253","Polybius_Book21-166"
"11254","Polybius_Book21-167"
"11255","Polybius_Book21-168"
"11256","Polybius_Book21-169"
"11257","Polybius_Book21-170"
"11258","Polybius_Book21-171"
"11259","Polybius_Book21-172"
"11260","Polybius_Book21-173"
"11261","Polybius_Book21-174"
"11262","Polybius_Book21-175"
"11263","Polybius_Book21-176"
"11264","Polybius_Book21-177"
"11265","Polybius_Book21-178"
"11266","Polybius_Book21-179"
"11267","Polybius_Book21-180"
"11268","Polybius_Book21-181"
"11269","Polybius_Book21-182"
"11270","Polybius_Book21-183"
"11271","Polybius_Book21-184"
"11272","Polybius_Book21-185"
"11273","Polybius_Book21-186"
"11274","Polybius_Book21-187"
"11275","Polybius_Book21-188"
"11276","Polybius_Book21-189"
"11277","Polybius_Book21-190"
"11278","Polybius_Book21-191"
"11279","Polybius_Book21-192"
"11280","Polybius_Book21-193"
"11281","Polybius_Book21-194"
"11282","Polybius_Book21-195"
"11283","Polybius_Book21-196"
"11284","Polybius_Book21-197"
"11285","Polybius_Book21-198"
"11286","Polybius_Book21-199"
"11287","Polybius_Book21-200"
"11288","Polybius_Book21-201"
"11289","Polybius_Book21-202"
"11290","Polybius_Book21-203"
"11291","Polybius_Book21-204"
"11292","Polybius_Book21-205"
"11293","Polybius_Book21-206"
"11294","Polybius_Book21-207"
"11295","Polybius_Book21-208"
"11296","Polybius_Book21-209"
"11297","Polybius_Book21-210"
"11298","Polybius_Book21-211"
"11299","Polybius_Book21-212"
"11300","Polybius_Book21-213"
"11301","Polybius_Book21-214"
"11302","Polybius_Book21-215"
"11303","Polybius_Book21-216"
"11304","Polybius_Book21-217"
"11305","Polybius_Book21-218"
"11306","Polybius_Book21-219"
"11307","Polybius_Book21-220"
"11308","Polybius_Book21-221"
"11309","Polybius_Book21-222"
"11310","Polybius_Book21-223"
"11311","Polybius_Book21-224"
"11312","Polybius_Book21-225"
"11313","Polybius_Book21-226"
"11314","Polybius_Book21-227"
"11315","Polybius_Book21-228"
"11316","Polybius_Book21-229"
"11317","Polybius_Book21-230"
"11318","Polybius_Book21-231"
"11319","Polybius_Book21-232"
"11320","Polybius_Book21-233"
"11321","Polybius_Book21-234"
"11322","Polybius_Book21-235"
"11323","Polybius_Book21-236"
"11324","Polybius_Book21-237"
"11325","Polybius_Book21-238"
"11326","Polybius_Book21-239"
"11327","Polybius_Book21-240"
"11328","Polybius_Book21-241"
"11329","Polybius_Book21-242"
"11330","Polybius_Book21-243"
"11331","Polybius_Book21-244"
"11332","Polybius_Book21-245"
"11333","Polybius_Book21-246"
"11334","Polybius_Book21-247"
"11335","Polybius_Book21-248"
"11336","Polybius_Book21-249"
"11337","Polybius_Book21-250"
"11338","Polybius_Book21-251"
"11339","Polybius_Book21-252"
"11340","Polybius_Book21-253"
"11341","Polybius_Book21-254"
"11342","Polybius_Book21-255"
"11343","Polybius_Book21-256"
"11344","Polybius_Book21-257"
"11345","Polybius_Book21-258"
"11346","Polybius_Book21-259"
"11347","Polybius_Book21-260"
"11348","Polybius_Book21-261"
"11349","Polybius_Book21-262"
"11350","Polybius_Book21-263"
"11351","Polybius_Book21-264"
"11352","Polybius_Book21-265"
"11353","Polybius_Book21-266"
"11354","Polybius_Book21-267"
"11355","Polybius_Book21-268"
"11356","Polybius_Book21-269"
"11357","Polybius_Book21-270"
"11358","Polybius_Book21-271"
"11359","Polybius_Book21-272"
"11360","Polybius_Book21-273"
"11361","Polybius_Book21-274"
"11362","Polybius_Book21-275"
"11363","Polybius_Book21-276"
"11364","Polybius_Book21-277"
"11365","Polybius_Book21-278"
"11366","Polybius_Book21-279"
"11367","Polybius_Book21-280"
"11368","Polybius_Book21-281"
"11369","Polybius_Book21-282"
"11370","Polybius_Book21-283"
"11371","Polybius_Book21-284"
"11372","Polybius_Book21-285"
"11373","Polybius_Book21-286"
"11374","Polybius_Book21-287"
"11375","Polybius_Book21-288"
"11376","Polybius_Book21-289"
"11377","Polybius_Book6-1"
"11378","Polybius_Book6-2"
"11379","Polybius_Book6-3"
"11380","Polybius_Book6-4"
"11381","Polybius_Book6-5"
"11382","Polybius_Book6-6"
"11383","Polybius_Book6-7"
"11384","Polybius_Book6-8"
"11385","Polybius_Book6-9"
"11386","Polybius_Book6-10"
"11387","Polybius_Book6-11"
"11388","Polybius_Book6-12"
"11389","Polybius_Book6-13"
"11390","Polybius_Book6-14"
"11391","Polybius_Book6-15"
"11392","Polybius_Book6-16"
"11393","Polybius_Book6-17"
"11394","Polybius_Book6-18"
"11395","Polybius_Book6-19"
"11396","Polybius_Book6-20"
"11397","Polybius_Book6-21"
"11398","Polybius_Book6-22"
"11399","Polybius_Book6-23"
"11400","Polybius_Book6-24"
"11401","Polybius_Book6-25"
"11402","Polybius_Book6-26"
"11403","Polybius_Book6-27"
"11404","Polybius_Book6-28"
"11405","Polybius_Book6-29"
"11406","Polybius_Book6-30"
"11407","Polybius_Book6-31"
"11408","Polybius_Book6-32"
"11409","Polybius_Book6-33"
"11410","Polybius_Book6-34"
"11411","Polybius_Book6-35"
"11412","Polybius_Book6-36"
"11413","Polybius_Book6-37"
"11414","Polybius_Book6-38"
"11415","Polybius_Book6-39"
"11416","Polybius_Book6-40"
"11417","Polybius_Book6-41"
"11418","Polybius_Book6-42"
"11419","Polybius_Book6-43"
"11420","Polybius_Book6-44"
"11421","Polybius_Book6-45"
"11422","Polybius_Book6-46"
"11423","Polybius_Book6-47"
"11424","Polybius_Book6-48"
"11425","Polybius_Book6-49"
"11426","Polybius_Book6-50"
"11427","Polybius_Book6-51"
"11428","Polybius_Book6-52"
"11429","Polybius_Book6-53"
"11430","Polybius_Book6-54"
"11431","Polybius_Book6-55"
"11432","Polybius_Book6-56"
"11433","Polybius_Book6-57"
"11434","Polybius_Book6-58"
"11435","Polybius_Book6-59"
"11436","Polybius_Book6-60"
"11437","Polybius_Book6-61"
"11438","Polybius_Book6-62"
"11439","Polybius_Book6-63"
"11440","Polybius_Book6-64"
"11441","Polybius_Book6-65"
"11442","Polybius_Book6-66"
"11443","Polybius_Book6-67"
"11444","Polybius_Book6-68"
"11445","Polybius_Book6-69"
"11446","Polybius_Book6-70"
"11447","Polybius_Book6-71"
"11448","Polybius_Book6-72"
"11449","Polybius_Book6-73"
"11450","Polybius_Book6-74"
"11451","Polybius_Book6-75"
"11452","Polybius_Book6-76"
"11453","Polybius_Book6-77"
"11454","Polybius_Book6-78"
"11455","Polybius_Book6-79"
"11456","Polybius_Book6-80"
"11457","Polybius_Book6-81"
"11458","Polybius_Book6-82"
"11459","Polybius_Book6-83"
"11460","Polybius_Book6-84"
"11461","Polybius_Book6-85"
"11462","Polybius_Book6-86"
"11463","Polybius_Book6-87"
"11464","Polybius_Book6-88"
"11465","Polybius_Book6-89"
"11466","Polybius_Book6-90"
"11467","Polybius_Book6-91"
"11468","Polybius_Book6-92"
"11469","Polybius_Book6-93"
"11470","Polybius_Book6-94"
"11471","Polybius_Book6-95"
"11472","Polybius_Book6-96"
"11473","Polybius_Book6-97"
"11474","Polybius_Book6-98"
"11475","Polybius_Book6-99"
"11476","Polybius_Book6-100"
"11477","Polybius_Book6-101"
"11478","Polybius_Book6-102"
"11479","Polybius_Book6-103"
"11480","Polybius_Book6-104"
"11481","Polybius_Book6-105"
"11482","Polybius_Book6-106"
"11483","Polybius_Book6-107"
"11484","Polybius_Book6-108"
"11485","Polybius_Book6-109"
"11486","Polybius_Book6-110"
"11487","Polybius_Book6-111"
"11488","Polybius_Book6-112"
"11489","Polybius_Book6-113"
"11490","Polybius_Book6-114"
"11491","Polybius_Book6-115"
"11492","Polybius_Book6-116"
"11493","Polybius_Book6-117"
"11494","Polybius_Book6-118"
"11495","Polybius_Book6-119"
"11496","Polybius_Book6-120"
"11497","Polybius_Book6-121"
"11498","Polybius_Book6-122"
"11499","Polybius_Book6-123"
"11500","Polybius_Book6-124"
"11501","Polybius_Book6-125"
"11502","Polybius_Book6-126"
"11503","Polybius_Book6-127"
"11504","Polybius_Book6-128"
"11505","Polybius_Book6-129"
"11506","Polybius_Book6-130"
"11507","Polybius_Book6-131"
"11508","Polybius_Book6-132"
"11509","Polybius_Book6-133"
"11510","Polybius_Book6-134"
"11511","Polybius_Book6-135"
"11512","Polybius_Book6-136"
"11513","Polybius_Book6-137"
"11514","Polybius_Book6-138"
"11515","Polybius_Book6-139"
"11516","Polybius_Book6-140"
"11517","Polybius_Book6-141"
"11518","Polybius_Book6-142"
"11519","Polybius_Book6-143"
"11520","Polybius_Book6-144"
"11521","Polybius_Book6-145"
"11522","Polybius_Book6-146"
"11523","Polybius_Book6-147"
"11524","Polybius_Book6-148"
"11525","Polybius_Book6-149"
"11526","Polybius_Book6-150"
"11527","Polybius_Book6-151"
"11528","Polybius_Book6-152"
"11529","Polybius_Book6-153"
"11530","Polybius_Book6-154"
"11531","Polybius_Book6-155"
"11532","Polybius_Book6-156"
"11533","Polybius_Book6-157"
"11534","Polybius_Book6-158"
"11535","Polybius_Book6-159"
"11536","Polybius_Book6-160"
"11537","Polybius_Book6-161"
"11538","Polybius_Book6-162"
"11539","Polybius_Book6-163"
"11540","Polybius_Book6-164"
"11541","Polybius_Book6-165"
"11542","Polybius_Book6-166"
"11543","Polybius_Book6-167"
"11544","Polybius_Book6-168"
