"","V1"
"21394","Thucydides_Book1-229"
"21395","Thucydides_Book1-230"
"21396","Thucydides_Book1-231"
"21397","Thucydides_Book1-232"
"21398","Thucydides_Book1-233"
"21399","Thucydides_Book1-234"
"21400","Thucydides_Book1-235"
"21401","Thucydides_Book1-236"
"21402","Thucydides_Book1-237"
"21403","Thucydides_Book1-238"
"21404","Thucydides_Book1-239"
"21405","Thucydides_Book1-240"
"21406","Thucydides_Book1-241"
"21407","Thucydides_Book1-242"
"21408","Thucydides_Book1-243"
"21409","Thucydides_Book1-244"
"21410","Thucydides_Book1-245"
"21411","Thucydides_Book1-246"
"21412","Thucydides_Book1-247"
"21413","Thucydides_Book1-248"
"21414","Thucydides_Book1-249"
"21415","Thucydides_Book1-250"
"21416","Thucydides_Book1-251"
"21417","Thucydides_Book1-252"
"21418","Thucydides_Book1-253"
"21419","Thucydides_Book1-254"
"21420","Thucydides_Book1-255"
"21421","Thucydides_Book1-256"
"21422","Thucydides_Book1-257"
"21423","Thucydides_Book1-258"
"21424","Thucydides_Book1-259"
"21425","Thucydides_Book1-260"
"21426","Thucydides_Book1-261"
"21427","Thucydides_Book1-262"
"21428","Thucydides_Book1-263"
"21429","Thucydides_Book1-264"
"21430","Thucydides_Book1-265"
"21431","Thucydides_Book1-266"
"21432","Thucydides_Book1-267"
"21433","Thucydides_Book1-268"
"21434","Thucydides_Book1-269"
"21435","Thucydides_Book1-270"
"21436","Thucydides_Book1-271"
"21437","Thucydides_Book1-272"
"21438","Thucydides_Book1-273"
"21439","Thucydides_Book1-274"
"21440","Thucydides_Book1-275"
"21441","Thucydides_Book1-276"
"21442","Thucydides_Book1-277"
"21443","Thucydides_Book1-278"
"21444","Thucydides_Book1-279"
"21445","Thucydides_Book1-280"
"21446","Thucydides_Book1-281"
"21447","Thucydides_Book1-282"
"21448","Thucydides_Book1-283"
"21449","Thucydides_Book1-284"
"21450","Thucydides_Book1-285"
"21451","Thucydides_Book1-286"
"21452","Thucydides_Book1-287"
"21453","Thucydides_Book1-288"
"21454","Thucydides_Book1-289"
"21455","Thucydides_Book1-290"
"21456","Thucydides_Book1-291"
"21457","Thucydides_Book1-292"
"21458","Thucydides_Book1-293"
"21459","Thucydides_Book1-294"
"21460","Thucydides_Book1-295"
"21461","Thucydides_Book1-296"
"21462","Thucydides_Book1-297"
"21463","Thucydides_Book1-298"
"21464","Thucydides_Book1-299"
"21465","Thucydides_Book1-300"
"21466","Thucydides_Book1-301"
"21467","Thucydides_Book1-302"
"21468","Thucydides_Book1-303"
"21469","Thucydides_Book1-304"
"21470","Thucydides_Book1-305"
"21471","Thucydides_Book1-306"
"21472","Thucydides_Book1-307"
"21473","Thucydides_Book1-308"
"21474","Thucydides_Book1-309"
"21475","Thucydides_Book1-310"
"21476","Thucydides_Book1-311"
"21477","Thucydides_Book1-312"
"21478","Thucydides_Book1-313"
"21479","Thucydides_Book1-314"
"21480","Thucydides_Book1-315"
"21481","Thucydides_Book1-316"
"21482","Thucydides_Book1-317"
"21483","Thucydides_Book1-318"
"21484","Thucydides_Book1-319"
"21485","Thucydides_Book1-320"
"21486","Thucydides_Book1-321"
"21487","Thucydides_Book1-322"
"21488","Thucydides_Book1-323"
"21489","Thucydides_Book1-324"
"21490","Thucydides_Book1-325"
"21491","Thucydides_Book1-326"
"21492","Thucydides_Book1-327"
"21493","Thucydides_Book1-328"
"21494","Thucydides_Book1-329"
"21495","Thucydides_Book1-330"
"21496","Thucydides_Book1-331"
"21497","Thucydides_Book1-332"
"21498","Thucydides_Book1-333"
"21499","Thucydides_Book1-334"
"21500","Thucydides_Book1-335"
"21501","Thucydides_Book1-336"
"21502","Thucydides_Book1-337"
"21503","Thucydides_Book1-338"
"21504","Thucydides_Book1-339"
"21505","Thucydides_Book1-340"
"21506","Thucydides_Book1-341"
"21507","Thucydides_Book1-342"
"21508","Thucydides_Book1-343"
"21509","Thucydides_Book1-344"
"21510","Thucydides_Book1-345"
"21511","Thucydides_Book1-346"
"21512","Thucydides_Book1-347"
"21513","Thucydides_Book1-348"
"21514","Thucydides_Book1-349"
"21515","Thucydides_Book1-350"
"21516","Thucydides_Book1-351"
"21517","Thucydides_Book1-352"
"21518","Thucydides_Book1-353"
"21519","Thucydides_Book1-354"
"21520","Thucydides_Book1-355"
"21521","Thucydides_Book1-356"
"21522","Thucydides_Book1-357"
"21523","Thucydides_Book1-358"
"21524","Thucydides_Book1-359"
"21525","Thucydides_Book1-360"
"21526","Thucydides_Book1-361"
"21527","Thucydides_Book1-362"
"21528","Thucydides_Book1-363"
"21529","Thucydides_Book1-364"
"21530","Thucydides_Book1-365"
"21531","Thucydides_Book1-366"
"21532","Thucydides_Book1-367"
"21533","Thucydides_Book1-368"
"21534","Thucydides_Book1-369"
"21535","Thucydides_Book1-370"
"21536","Thucydides_Book1-371"
"21537","Thucydides_Book1-372"
"21538","Thucydides_Book1-373"
"21539","Thucydides_Book1-374"
"21540","Thucydides_Book1-375"
"21541","Thucydides_Book1-376"
"21542","Thucydides_Book1-377"
"21543","Thucydides_Book1-378"
"21544","Thucydides_Book1-379"
"21545","Thucydides_Book1-380"
"21546","Thucydides_Book1-381"
"21547","Thucydides_Book1-382"
"21548","Thucydides_Book1-383"
"21549","Thucydides_Book1-384"
"21550","Thucydides_Book1-385"
"21551","Thucydides_Book1-386"
"21552","Thucydides_Book1-387"
"21553","Thucydides_Book1-388"
"21554","Thucydides_Book1-389"
"21555","Thucydides_Book1-390"
"21556","Thucydides_Book1-391"
"21557","Thucydides_Book1-392"
"21558","Thucydides_Book1-393"
"21559","Thucydides_Book1-394"
"21560","Thucydides_Book1-395"
"21561","Thucydides_Book1-396"
"21562","Thucydides_Book1-397"
"21563","Thucydides_Book1-398"
"21564","Thucydides_Book1-399"
"21565","Thucydides_Book1-400"
"21566","Thucydides_Book1-401"
"21567","Thucydides_Book1-402"
"21568","Thucydides_Book1-403"
"21569","Thucydides_Book1-404"
"21570","Thucydides_Book1-405"
"21571","Thucydides_Book1-406"
"21572","Thucydides_Book1-407"
"21573","Thucydides_Book1-408"
"21574","Thucydides_Book1-409"
"21575","Thucydides_Book1-410"
"21576","Thucydides_Book1-411"
"21577","Thucydides_Book1-412"
"21578","Thucydides_Book1-413"
"21579","Thucydides_Book1-414"
"21580","Thucydides_Book1-415"
"21581","Thucydides_Book1-416"
"21582","Thucydides_Book1-417"
"21583","Thucydides_Book1-418"
"21584","Thucydides_Book1-419"
"21585","Thucydides_Book1-420"
"21586","Thucydides_Book1-421"
"21587","Thucydides_Book1-422"
"21588","Thucydides_Book1-423"
"21589","Thucydides_Book1-424"
"21590","Thucydides_Book1-425"
"21591","Thucydides_Book1-426"
"21592","Thucydides_Book1-427"
"21593","Thucydides_Book1-428"
"21594","Thucydides_Book1-429"
"21595","Thucydides_Book1-430"
"21596","Thucydides_Book1-431"
"21597","Thucydides_Book1-432"
"21598","Thucydides_Book1-433"
"21599","Thucydides_Book1-434"
"21600","Thucydides_Book1-435"
"21601","Thucydides_Book1-436"
"21602","Thucydides_Book1-437"
"21603","Thucydides_Book1-438"
"21604","Thucydides_Book1-439"
"21605","Thucydides_Book1-440"
"21606","Thucydides_Book1-441"
"21607","Thucydides_Book1-442"
"21608","Thucydides_Book1-443"
"21609","Thucydides_Book1-444"
"21610","Thucydides_Book1-445"
"21611","Thucydides_Book1-446"
"21612","Thucydides_Book1-447"
"21613","Thucydides_Book1-448"
"21614","Thucydides_Book1-449"
"21615","Thucydides_Book1-450"
"21616","Thucydides_Book1-451"
"21617","Thucydides_Book1-452"
"21618","Thucydides_Book1-453"
"21619","Thucydides_Book1-454"
"21620","Thucydides_Book1-455"
"21621","Thucydides_Book1-456"
"21622","Thucydides_Book1-457"
"21623","Thucydides_Book1-458"
"21624","Thucydides_Book1-459"
"21625","Thucydides_Book1-460"
"21626","Thucydides_Book1-461"
"21627","Thucydides_Book1-462"
"21628","Thucydides_Book1-463"
"21629","Thucydides_Book1-464"
"21630","Thucydides_Book1-465"
"21631","Thucydides_Book1-466"
"21632","Thucydides_Book1-467"
"21633","Thucydides_Book1-468"
"21634","Thucydides_Book1-469"
"21635","Thucydides_Book1-470"
"21636","Thucydides_Book1-471"
"21637","Thucydides_Book1-472"
"21638","Thucydides_Book1-473"
"21639","Thucydides_Book1-474"
"21640","Thucydides_Book1-475"
"21641","Thucydides_Book1-476"
"21642","Thucydides_Book1-477"
"21643","Thucydides_Book1-478"
"21644","Thucydides_Book1-479"
"21645","Thucydides_Book1-480"
"21646","Thucydides_Book1-481"
"21647","Thucydides_Book1-482"
"21648","Thucydides_Book1-483"
"21649","Thucydides_Book1-484"
"21650","Thucydides_Book1-485"
"21651","Thucydides_Book1-486"
"21652","Thucydides_Book1-487"
"21653","Thucydides_Book1-488"
"21654","Thucydides_Book1-489"
"21655","Thucydides_Book1-490"
"21656","Thucydides_Book1-491"
"21657","Thucydides_Book1-492"
"21658","Thucydides_Book1-493"
"21659","Thucydides_Book1-494"
"21660","Thucydides_Book1-495"
"21661","Thucydides_Book1-496"
"21662","Thucydides_Book1-497"
"21663","Thucydides_Book1-498"
"21664","Thucydides_Book1-499"
"21665","Thucydides_Book1-500"
"21666","Thucydides_Book1-501"
"21667","Thucydides_Book1-502"
"21668","Thucydides_Book1-503"
"21669","Thucydides_Book1-504"
"21670","Thucydides_Book1-505"
"21671","Thucydides_Book1-506"
"21672","Thucydides_Book1-507"
"21673","Thucydides_Book1-508"
"21674","Thucydides_Book1-509"
"21675","Thucydides_Book1-510"
"21676","Thucydides_Book1-511"
"21677","Thucydides_Book1-512"
"21678","Thucydides_Book1-513"
"21679","Thucydides_Book1-514"
"21680","Thucydides_Book1-515"
"21681","Thucydides_Book1-516"
"21682","Thucydides_Book1-517"
"21683","Thucydides_Book1-518"
"21684","Thucydides_Book1-519"
"21685","Thucydides_Book1-520"
"21686","Thucydides_Book1-521"
"21687","Thucydides_Book1-522"
"21688","Thucydides_Book1-523"
"21689","Thucydides_Book1-524"
"21690","Thucydides_Book1-525"
"21691","Thucydides_Book1-526"
"21692","Thucydides_Book1-527"
"21693","Thucydides_Book1-528"
"21694","Thucydides_Book1-529"
"21695","Thucydides_Book1-530"
"21696","Thucydides_Book1-531"
"21697","Thucydides_Book1-532"
"21698","Thucydides_Book1-533"
"21699","Thucydides_Book1-534"
"21700","Thucydides_Book1-535"
"21701","Thucydides_Book1-536"
"21702","Thucydides_Book1-537"
"21703","Thucydides_Book1-538"
"21704","Thucydides_Book1-539"
"21705","Thucydides_Book1-540"
"21706","Thucydides_Book1-541"
"21707","Thucydides_Book1-542"
"21708","Thucydides_Book1-543"
"21709","Thucydides_Book1-544"
"21710","Thucydides_Book1-545"
"21711","Thucydides_Book1-546"
"21712","Thucydides_Book1-547"
"21713","Thucydides_Book1-548"
"21714","Thucydides_Book1-549"
"21715","Thucydides_Book1-550"
"21716","Thucydides_Book1-551"
"21717","Thucydides_Book1-552"
"21718","Thucydides_Book1-553"
"21719","Thucydides_Book1-554"
"21720","Thucydides_Book1-555"
"21721","Thucydides_Book1-556"
"21722","Thucydides_Book1-557"
"21723","Thucydides_Book1-558"
"21724","Thucydides_Book1-559"
"21725","Thucydides_Book1-560"
"21726","Thucydides_Book1-561"
"21727","Thucydides_Book1-562"
"21728","Thucydides_Book1-563"
"21729","Thucydides_Book1-564"
"21730","Thucydides_Book1-565"
"21731","Thucydides_Book1-566"
"21732","Thucydides_Book1-567"
"21733","Thucydides_Book1-568"
"21734","Thucydides_Book1-569"
"21735","Thucydides_Book1-570"
"21736","Thucydides_Book1-571"
"21737","Thucydides_Book1-572"
"21738","Thucydides_Book1-573"
"21739","Thucydides_Book1-574"
"21740","Thucydides_Book1-575"
"21741","Thucydides_Book1-576"
"21742","Thucydides_Book1-577"
"21743","Thucydides_Book1-578"
"21744","Thucydides_Book1-579"
"21745","Thucydides_Book1-580"
"21746","Thucydides_Book1-581"
"21747","Thucydides_Book1-582"
"21748","Thucydides_Book1-583"
"21749","Thucydides_Book1-584"
"21750","Thucydides_Book1-585"
"21751","Thucydides_Book1-586"
"21752","Thucydides_Book1-587"
"21753","Thucydides_Book1-588"
"21754","Thucydides_Book1-589"
"21755","Thucydides_Book1-590"
"21756","Thucydides_Book1-591"
"21757","Thucydides_Book1-592"
"21758","Thucydides_Book1-593"
"21759","Thucydides_Book1-594"
"21760","Thucydides_Book1-595"
"21761","Thucydides_Book1-596"
"21762","Thucydides_Book1-597"
"21763","Thucydides_Book1-598"
"21764","Thucydides_Book1-599"
"21765","Thucydides_Book1-600"
"21766","Thucydides_Book1-601"
"21767","Thucydides_Book1-602"
"21768","Thucydides_Book1-603"
"21769","Thucydides_Book1-604"
"21770","Thucydides_Book1-605"
"21771","Thucydides_Book1-606"
"21772","Thucydides_Book1-607"
"21773","Thucydides_Book1-608"
"21774","Thucydides_Book1-609"
"21775","Thucydides_Book1-610"
"21776","Thucydides_Book1-611"
"21777","Thucydides_Book1-612"
"21778","Thucydides_Book1-613"
"21779","Thucydides_Book1-614"
"21780","Thucydides_Book1-615"
"21781","Thucydides_Book1-616"
"21782","Thucydides_Book1-617"
"21783","Thucydides_Book1-618"
"21784","Thucydides_Book1-619"
"21785","Thucydides_Book1-620"
"21786","Thucydides_Book1-621"
"21787","Thucydides_Book1-622"
"21788","Thucydides_Book1-623"
"21789","Thucydides_Book1-624"
"21790","Thucydides_Book1-625"
"21791","Thucydides_Book1-626"
"21792","Thucydides_Book1-627"
"21793","Thucydides_Book1-628"
"21794","Thucydides_Book1-629"
"21795","Thucydides_Book1-630"
"21796","Thucydides_Book1-631"
"21797","Thucydides_Book1-632"
"21798","Thucydides_Book1-633"
"21799","Thucydides_Book1-634"
"21800","Thucydides_Book1-635"
"21801","Thucydides_Book1-636"
"21802","Thucydides_Book1-637"
"21803","Thucydides_Book1-638"
"21804","Thucydides_Book1-639"
"21805","Thucydides_Book1-640"
"21806","Thucydides_Book1-641"
"21807","Thucydides_Book1-642"
"21808","Thucydides_Book1-643"
"21809","Thucydides_Book1-644"
"21810","Thucydides_Book1-645"
"21811","Thucydides_Book1-646"
"21812","Thucydides_Book1-647"
"21813","Thucydides_Book1-648"
"21814","Thucydides_Book1-649"
"21815","Thucydides_Book1-650"
"21816","Thucydides_Book1-651"
"21817","Thucydides_Book1-652"
"21818","Thucydides_Book1-653"
"21819","Thucydides_Book1-654"
"21820","Thucydides_Book1-655"
"21821","Thucydides_Book1-656"
"21822","Thucydides_Book1-657"
"21823","Thucydides_Book1-658"
"21824","Thucydides_Book1-659"
"21825","Thucydides_Book1-660"
"21826","Thucydides_Book1-661"
"21827","Thucydides_Book1-662"
"21828","Thucydides_Book1-663"
"21829","Thucydides_Book1-664"
"21830","Thucydides_Book1-665"
"21831","Thucydides_Book1-666"
"21832","Thucydides_Book1-667"
"21833","Thucydides_Book1-668"
"21834","Thucydides_Book1-669"
"21835","Thucydides_Book1-670"
"21836","Thucydides_Book1-671"
"21837","Thucydides_Book1-672"
"21838","Thucydides_Book1-673"
"21839","Thucydides_Book1-674"
"21840","Thucydides_Book1-675"
"21841","Thucydides_Book1-676"
"21842","Thucydides_Book1-677"
"21843","Thucydides_Book1-678"
"21844","Thucydides_Book1-679"
"21845","Thucydides_Book1-680"
"21846","Thucydides_Book1-681"
"21847","Thucydides_Book1-682"
"21848","Thucydides_Book1-683"
"21849","Thucydides_Book1-684"
"21850","Thucydides_Book1-685"
"21851","Thucydides_Book1-686"
"21852","Thucydides_Book1-687"
"21853","Thucydides_Book1-688"
"21854","Thucydides_Book1-689"
"21855","Thucydides_Book1-690"
"21856","Thucydides_Book1-691"
"21857","Thucydides_Book1-692"
"21858","Thucydides_Book1-693"
"21859","Thucydides_Book1-694"
"21860","Thucydides_Book1-695"
"21861","Thucydides_Book1-696"
"21862","Thucydides_Book1-697"
"21863","Thucydides_Book1-698"
"21864","Thucydides_Book1-699"
"21865","Thucydides_Book1-700"
"21866","Thucydides_Book1-701"
"21867","Thucydides_Book1-702"
"21868","Thucydides_Book1-703"
"21869","Thucydides_Book1-704"
"21870","Thucydides_Book1-705"
"21871","Thucydides_Book1-706"
"21872","Thucydides_Book1-707"
"21873","Thucydides_Book1-708"
"21874","Thucydides_Book1-709"
"21875","Thucydides_Book1-710"
"21876","Thucydides_Book1-711"
"21877","Thucydides_Book1-712"
"21878","Thucydides_Book1-713"
"21879","Thucydides_Book1-714"
"21880","Thucydides_Book1-715"
"21881","Thucydides_Book1-716"
"21882","Thucydides_Book1-717"
"21883","Thucydides_Book1-718"
"21884","Thucydides_Book1-719"
"21885","Thucydides_Book1-720"
"21886","Thucydides_Book1-721"
"21887","Thucydides_Book1-722"
"21888","Thucydides_Book1-723"
"21889","Thucydides_Book1-724"
"21890","Thucydides_Book1-725"
"21891","Thucydides_Book1-726"
"21892","Thucydides_Book1-727"
"21893","Thucydides_Book1-728"
"21894","Thucydides_Book1-729"
"21895","Thucydides_Book1-730"
"21896","Thucydides_Book1-731"
"21897","Thucydides_Book1-732"
"21898","Thucydides_Book1-733"
"21899","Thucydides_Book1-734"
"21900","Thucydides_Book1-735"
"21901","Thucydides_Book1-736"
"21902","Thucydides_Book1-737"
"21903","Thucydides_Book1-738"
"21904","Thucydides_Book1-739"
"21905","Thucydides_Book1-740"
"21906","Thucydides_Book1-741"
"21907","Thucydides_Book1-742"
"21908","Thucydides_Book1-743"
"21909","Thucydides_Book1-744"
"21910","Thucydides_Book1-745"
"21911","Thucydides_Book1-746"
"21912","Thucydides_Book1-747"
"21913","Thucydides_Book1-748"
"21914","Thucydides_Book1-749"
"21915","Thucydides_Book1-750"
"21916","Thucydides_Book1-751"
"21917","Thucydides_Book1-752"
"21918","Thucydides_Book1-753"
"21919","Thucydides_Book1-754"
"21920","Thucydides_Book1-755"
"21921","Thucydides_Book1-756"
"21922","Thucydides_Book1-757"
"21923","Thucydides_Book1-758"
"21924","Thucydides_Book1-759"
"21925","Thucydides_Book1-760"
"21926","Thucydides_Book1-761"
"21927","Thucydides_Book1-762"
"21928","Thucydides_Book1-763"
"21929","Thucydides_Book1-764"
"21930","Thucydides_Book1-765"
"21931","Thucydides_Book1-766"
"21932","Thucydides_Book1-767"
"21933","Thucydides_Book1-768"
"21934","Thucydides_Book1-769"
"21935","Thucydides_Book1-770"
"21936","Thucydides_Book1-771"
"21937","Thucydides_Book1-772"
"21938","Thucydides_Book1-773"
"21939","Thucydides_Book1-774"
"21940","Thucydides_Book1-775"
"21941","Thucydides_Book1-776"
"21942","Thucydides_Book1-777"
"21943","Thucydides_Book1-778"
"21944","Thucydides_Book1-779"
"21945","Thucydides_Book1-780"
"21946","Thucydides_Book1-781"
"21947","Thucydides_Book1-782"
"21948","Thucydides_Book1-783"
"21949","Thucydides_Book1-784"
"21950","Thucydides_Book1-785"
"21951","Thucydides_Book1-786"
"21952","Thucydides_Book1-787"
"21953","Thucydides_Book1-788"
"21954","Thucydides_Book1-789"
"21955","Thucydides_Book1-790"
"21956","Thucydides_Book1-791"
"21957","Thucydides_Book1-792"
"21958","Thucydides_Book1-793"
"21959","Thucydides_Book1-794"
"21960","Thucydides_Book1-795"
"21961","Thucydides_Book1-796"
"21962","Thucydides_Book1-797"
"21963","Thucydides_Book1-798"
"21964","Thucydides_Book1-799"
"21965","Thucydides_Book1-800"
"21966","Thucydides_Book1-801"
"21967","Thucydides_Book1-802"
"21968","Thucydides_Book1-803"
"21969","Thucydides_Book1-804"
"21970","Thucydides_Book1-805"
"21971","Thucydides_Book1-806"
"21972","Thucydides_Book1-807"
"21973","Thucydides_Book1-808"
"21974","Thucydides_Book1-809"
"21975","Thucydides_Book1-810"
"21976","Thucydides_Book1-811"
"21977","Thucydides_Book1-812"
"21978","Thucydides_Book1-813"
"21979","Thucydides_Book1-814"
"21980","Thucydides_Book1-815"
"21981","Thucydides_Book1-816"
"21982","Thucydides_Book1-817"
"21983","Thucydides_Book1-818"
"21984","Thucydides_Book1-819"
"21985","Thucydides_Book1-820"
"21986","Thucydides_Book1-821"
"21987","Thucydides_Book1-822"
"21988","Thucydides_Book1-823"
"21989","Thucydides_Book1-824"
"21990","Thucydides_Book1-825"
"21991","Thucydides_Book1-826"
"21992","Thucydides_Book1-827"
"21993","Thucydides_Book1-828"
"21994","Thucydides_Book1-829"
"21995","Thucydides_Book1-830"
"21996","Thucydides_Book1-831"
"21997","Thucydides_Book1-832"
"21998","Thucydides_Book1-833"
"21999","Thucydides_Book1-834"
"22000","Thucydides_Book1-835"
"22001","Thucydides_Book1-836"
"22002","Thucydides_Book1-837"
"22003","Thucydides_Book1-838"
"22004","Thucydides_Book1-839"
"22005","Thucydides_Book1-840"
"22006","Thucydides_Book1-841"
"22007","Thucydides_Book1-842"
"22008","Thucydides_Book1-843"
"22009","Thucydides_Book1-844"
"22010","Thucydides_Book1-845"
"22011","Thucydides_Book1-846"
"22012","Thucydides_Book1-847"
"22013","Thucydides_Book1-848"
"22014","Thucydides_Book1-849"
"22015","Thucydides_Book1-850"
"22016","Thucydides_Book1-851"
"22017","Thucydides_Book1-852"
"22018","Thucydides_Book1-853"
"22019","Thucydides_Book1-854"
"22020","Thucydides_Book1-855"
"22021","Thucydides_Book1-856"
"22022","Thucydides_Book1-857"
"22023","Thucydides_Book1-858"
"22024","Thucydides_Book1-859"
"22025","Thucydides_Book1-860"
"22026","Thucydides_Book1-861"
"22027","Thucydides_Book1-862"
"22028","Thucydides_Book1-863"
"22029","Thucydides_Book1-864"
"22030","Thucydides_Book1-865"
"22031","Thucydides_Book1-866"
"22032","Thucydides_Book1-867"
"22033","Thucydides_Book1-868"
"22034","Thucydides_Book1-869"
"22035","Thucydides_Book1-870"
"22036","Thucydides_Book1-871"
"22037","Thucydides_Book1-872"
"22038","Thucydides_Book1-873"
"22039","Thucydides_Book1-874"
"22040","Thucydides_Book1-875"
"22041","Thucydides_Book1-876"
"22042","Thucydides_Book1-877"
"22043","Thucydides_Book1-878"
"22044","Thucydides_Book1-879"
"22045","Thucydides_Book1-880"
"22046","Thucydides_Book1-881"
"22047","Thucydides_Book1-882"
"22048","Thucydides_Book1-883"
"22049","Thucydides_Book1-884"
"22050","Thucydides_Book1-885"
"22051","Thucydides_Book1-886"
"22052","Thucydides_Book1-887"
"22053","Thucydides_Book1-888"
"22054","Thucydides_Book1-889"
"22055","Thucydides_Book1-890"
"22056","Thucydides_Book1-891"
"22057","Thucydides_Book1-892"
"22058","Thucydides_Book1-893"
"22059","Thucydides_Book1-894"
"22060","Thucydides_Book1-895"
