"","V1"
"17484","Sophocles_Trachiniae-121"
"17485","Sophocles_Trachiniae-122"
"17486","Sophocles_Trachiniae-123"
"17487","Sophocles_Trachiniae-124"
"17488","Sophocles_Trachiniae-125"
"17489","Sophocles_Trachiniae-126"
"17490","Sophocles_Trachiniae-127"
"17491","Sophocles_Trachiniae-128"
"17492","Sophocles_Trachiniae-129"
"17493","Sophocles_Trachiniae-130"
"17494","Sophocles_Trachiniae-131"
"17495","Sophocles_Trachiniae-132"
"17496","Sophocles_Trachiniae-133"
"17497","Sophocles_Trachiniae-134"
"17498","Sophocles_Trachiniae-135"
"17499","Sophocles_Trachiniae-136"
"17500","Sophocles_Trachiniae-137"
"17501","Sophocles_Trachiniae-138"
"17502","Sophocles_Trachiniae-139"
"17503","Sophocles_Trachiniae-140"
"17504","Sophocles_Trachiniae-141"
"17505","Sophocles_Trachiniae-142"
"17506","Sophocles_Trachiniae-143"
"17507","Sophocles_Trachiniae-144"
"17508","Sophocles_Trachiniae-145"
"17509","Sophocles_Trachiniae-146"
"17510","Sophocles_Trachiniae-147"
"17511","Sophocles_Trachiniae-148"
"17512","Sophocles_Trachiniae-149"
"17513","Sophocles_Trachiniae-150"
"17514","Sophocles_Trachiniae-151"
"17515","Sophocles_Trachiniae-152"
"17516","Sophocles_Trachiniae-153"
"17517","Sophocles_Trachiniae-154"
"17518","Sophocles_Trachiniae-155"
"17519","Sophocles_Trachiniae-156"
"17520","Sophocles_Trachiniae-157"
"17521","Sophocles_Trachiniae-158"
"17522","Sophocles_Trachiniae-159"
"17523","Sophocles_Trachiniae-160"
"17524","Sophocles_Trachiniae-161"
"17525","Sophocles_Trachiniae-162"
"17526","Sophocles_Trachiniae-163"
"17527","Sophocles_Trachiniae-164"
"17528","Sophocles_Trachiniae-165"
"17529","Sophocles_Trachiniae-166"
"17530","Sophocles_Trachiniae-167"
"17531","Sophocles_Trachiniae-168"
"17532","Sophocles_Trachiniae-169"
"17533","Sophocles_Trachiniae-170"
"17534","Sophocles_Trachiniae-171"
"17535","Sophocles_Trachiniae-172"
"17536","Sophocles_Trachiniae-173"
"17537","Sophocles_Trachiniae-174"
"17538","Sophocles_Trachiniae-175"
"17539","Sophocles_Trachiniae-176"
"17540","Sophocles_Trachiniae-177"
"17541","Sophocles_Trachiniae-178"
"17542","Sophocles_Trachiniae-179"
"17543","Sophocles_Trachiniae-180"
"17544","Sophocles_Trachiniae-181"
"17545","Sophocles_Trachiniae-182"
"17546","Sophocles_Trachiniae-183"
"17547","Sophocles_Trachiniae-184"
"17548","Sophocles_Trachiniae-185"
"17549","Sophocles_Trachiniae-186"
"17550","Sophocles_Trachiniae-187"
"17551","Sophocles_Trachiniae-188"
"17552","Sophocles_Trachiniae-189"
"17553","Sophocles_Trachiniae-190"
"17554","Sophocles_Trachiniae-191"
"17555","Sophocles_Trachiniae-192"
"17556","Sophocles_Trachiniae-193"
"17557","Sophocles_Trachiniae-194"
"17558","Sophocles_Trachiniae-195"
"17559","Sophocles_Trachiniae-196"
"17560","Sophocles_Trachiniae-197"
"17561","Sophocles_Trachiniae-198"
"17562","Sophocles_Trachiniae-199"
"17563","Sophocles_Trachiniae-200"
"17564","Sophocles_Trachiniae-201"
"17565","Sophocles_Trachiniae-202"
"17566","Sophocles_Trachiniae-203"
"17567","Sophocles_Trachiniae-204"
"17568","Sophocles_Trachiniae-205"
"17569","Sophocles_Trachiniae-206"
"17570","Sophocles_Trachiniae-207"
"17571","Sophocles_Trachiniae-208"
"17572","Sophocles_Trachiniae-209"
"17573","Sophocles_Trachiniae-210"
"17574","Sophocles_Trachiniae-211"
"17575","Sophocles_Trachiniae-212"
"17576","Sophocles_Trachiniae-213"
"17577","Sophocles_Trachiniae-214"
"17578","Sophocles_Trachiniae-215"
"17579","Sophocles_Trachiniae-216"
"17580","Sophocles_Trachiniae-217"
"17581","Sophocles_Trachiniae-218"
"17582","Sophocles_Trachiniae-219"
"17583","Sophocles_Trachiniae-220"
"17584","Sophocles_Trachiniae-221"
"17585","Sophocles_Trachiniae-222"
"17586","Sophocles_Trachiniae-223"
"17587","Sophocles_Trachiniae-224"
"17588","Sophocles_Trachiniae-225"
"17589","Sophocles_Trachiniae-226"
"17590","Sophocles_Trachiniae-227"
"17591","Sophocles_Trachiniae-228"
"17592","Sophocles_Trachiniae-229"
"17593","Sophocles_Trachiniae-230"
"17594","Sophocles_Trachiniae-231"
"17595","Sophocles_Trachiniae-232"
"17596","Sophocles_Trachiniae-233"
"17597","Sophocles_Trachiniae-234"
"17598","Sophocles_Trachiniae-235"
"17599","Sophocles_Trachiniae-236"
"17600","Sophocles_Trachiniae-237"
"17601","Sophocles_Trachiniae-238"
"17602","Sophocles_Trachiniae-239"
"17603","Sophocles_Trachiniae-240"
"17604","Sophocles_Trachiniae-241"
"17605","Sophocles_Trachiniae-242"
"17606","Sophocles_Trachiniae-243"
"17607","Sophocles_Trachiniae-244"
"17608","Sophocles_Trachiniae-245"
"17609","Sophocles_Trachiniae-246"
"17610","Sophocles_Trachiniae-247"
"17611","Sophocles_Trachiniae-248"
"17612","Sophocles_Trachiniae-249"
"17613","Sophocles_Trachiniae-250"
"17614","Sophocles_Trachiniae-251"
"17615","Sophocles_Trachiniae-252"
"17616","Sophocles_Trachiniae-253"
"17617","Sophocles_Trachiniae-254"
"17618","Sophocles_Trachiniae-255"
"17619","Sophocles_Trachiniae-256"
"17620","Sophocles_Trachiniae-257"
"17621","Sophocles_Trachiniae-258"
"17622","Sophocles_Trachiniae-259"
"17623","Sophocles_Trachiniae-260"
"17624","Sophocles_Trachiniae-261"
"17625","Sophocles_Trachiniae-262"
"17626","Sophocles_Trachiniae-263"
"17627","Sophocles_Trachiniae-264"
"17628","Sophocles_Trachiniae-265"
"17629","Sophocles_Trachiniae-266"
"17630","Sophocles_Trachiniae-267"
"17631","Sophocles_Trachiniae-268"
"17632","Sophocles_Trachiniae-269"
"17633","Sophocles_Trachiniae-270"
"17634","Sophocles_Trachiniae-271"
"17635","Sophocles_Trachiniae-272"
"17636","Sophocles_Trachiniae-273"
"17637","Sophocles_Trachiniae-274"
"17638","Sophocles_Trachiniae-275"
"17639","Sophocles_Trachiniae-276"
"17640","Sophocles_Trachiniae-277"
"17641","Sophocles_Trachiniae-278"
"17642","Thucydides_Book1-1"
"17643","Thucydides_Book1-2"
"17644","Thucydides_Book1-3"
"17645","Thucydides_Book1-4"
"17646","Thucydides_Book1-5"
"17647","Thucydides_Book1-6"
"17648","Thucydides_Book1-7"
"17649","Thucydides_Book1-8"
"17650","Thucydides_Book1-9"
"17651","Thucydides_Book1-10"
"17652","Thucydides_Book1-11"
"17653","Thucydides_Book1-12"
"17654","Thucydides_Book1-13"
"17655","Thucydides_Book1-14"
"17656","Thucydides_Book1-15"
"17657","Thucydides_Book1-16"
"17658","Thucydides_Book1-17"
"17659","Thucydides_Book1-18"
"17660","Thucydides_Book1-19"
"17661","Thucydides_Book1-20"
"17662","Thucydides_Book1-21"
"17663","Thucydides_Book1-22"
"17664","Thucydides_Book1-23"
"17665","Thucydides_Book1-24"
"17666","Thucydides_Book1-25"
"17667","Thucydides_Book1-26"
"17668","Thucydides_Book1-27"
"17669","Thucydides_Book1-28"
"17670","Thucydides_Book1-29"
"17671","Thucydides_Book1-30"
"17672","Thucydides_Book1-31"
"17673","Thucydides_Book1-32"
"17674","Thucydides_Book1-33"
"17675","Thucydides_Book1-34"
"17676","Thucydides_Book1-35"
"17677","Thucydides_Book1-36"
"17678","Thucydides_Book1-37"
"17679","Thucydides_Book1-38"
"17680","Thucydides_Book1-39"
"17681","Thucydides_Book1-40"
"17682","Thucydides_Book1-41"
"17683","Thucydides_Book1-42"
"17684","Thucydides_Book1-43"
"17685","Thucydides_Book1-44"
"17686","Thucydides_Book1-45"
"17687","Thucydides_Book1-46"
"17688","Thucydides_Book1-47"
"17689","Thucydides_Book1-48"
"17690","Thucydides_Book1-49"
"17691","Thucydides_Book1-50"
"17692","Thucydides_Book1-51"
"17693","Thucydides_Book1-52"
"17694","Thucydides_Book1-53"
"17695","Thucydides_Book1-54"
"17696","Thucydides_Book1-55"
"17697","Thucydides_Book1-56"
"17698","Thucydides_Book1-57"
"17699","Thucydides_Book1-58"
"17700","Thucydides_Book1-59"
"17701","Thucydides_Book1-60"
"17702","Thucydides_Book1-61"
"17703","Thucydides_Book1-62"
"17704","Thucydides_Book1-63"
"17705","Thucydides_Book1-64"
"17706","Thucydides_Book1-65"
"17707","Thucydides_Book1-66"
"17708","Thucydides_Book1-67"
"17709","Thucydides_Book1-68"
"17710","Thucydides_Book1-69"
"17711","Thucydides_Book1-70"
"17712","Thucydides_Book1-71"
"17713","Thucydides_Book1-72"
"17714","Thucydides_Book1-73"
"17715","Thucydides_Book1-74"
"17716","Thucydides_Book1-75"
"17717","Thucydides_Book1-76"
"17718","Thucydides_Book1-77"
"17719","Thucydides_Book1-78"
"17720","Thucydides_Book1-79"
"17721","Thucydides_Book1-80"
"17722","Thucydides_Book1-81"
"17723","Thucydides_Book1-82"
"17724","Thucydides_Book1-83"
"17725","Thucydides_Book1-84"
"17726","Thucydides_Book1-85"
"17727","Thucydides_Book1-86"
"17728","Thucydides_Book1-87"
"17729","Thucydides_Book1-88"
"17730","Thucydides_Book1-89"
"17731","Thucydides_Book1-90"
"17732","Thucydides_Book1-91"
"17733","Thucydides_Book1-92"
"17734","Thucydides_Book1-93"
"17735","Thucydides_Book1-94"
"17736","Thucydides_Book1-95"
"17737","Thucydides_Book1-96"
"17738","Thucydides_Book1-97"
"17739","Thucydides_Book1-98"
"17740","Thucydides_Book1-99"
"17741","Thucydides_Book1-100"
"17742","Thucydides_Book1-101"
"17743","Thucydides_Book1-102"
"17744","Thucydides_Book1-103"
"17745","Thucydides_Book1-104"
"17746","Thucydides_Book1-105"
"17747","Thucydides_Book1-106"
"17748","Thucydides_Book1-107"
"17749","Thucydides_Book1-108"
"17750","Thucydides_Book1-109"
"17751","Thucydides_Book1-110"
"17752","Thucydides_Book1-111"
"17753","Thucydides_Book1-112"
"17754","Thucydides_Book1-113"
"17755","Thucydides_Book1-114"
"17756","Thucydides_Book1-115"
"17757","Thucydides_Book1-116"
"17758","Thucydides_Book1-117"
"17759","Thucydides_Book1-118"
"17760","Thucydides_Book1-119"
"17761","Thucydides_Book1-120"
"17762","Thucydides_Book1-121"
"17763","Thucydides_Book1-122"
"17764","Thucydides_Book1-123"
"17765","Thucydides_Book1-124"
"17766","Thucydides_Book1-125"
"17767","Thucydides_Book1-126"
"17768","Thucydides_Book1-127"
"17769","Thucydides_Book1-128"
"17770","Thucydides_Book1-129"
"17771","Thucydides_Book1-130"
"17772","Thucydides_Book1-131"
"17773","Thucydides_Book1-132"
"17774","Thucydides_Book1-133"
"17775","Thucydides_Book1-134"
"17776","Thucydides_Book1-135"
"17777","Thucydides_Book1-136"
"17778","Thucydides_Book1-137"
"17779","Thucydides_Book1-138"
"17780","Thucydides_Book1-139"
"17781","Thucydides_Book1-140"
"17782","Thucydides_Book1-141"
"17783","Thucydides_Book1-142"
"17784","Thucydides_Book1-143"
"17785","Thucydides_Book1-144"
"17786","Thucydides_Book1-145"
"17787","Thucydides_Book1-146"
"17788","Thucydides_Book1-147"
"17789","Thucydides_Book1-148"
"17790","Thucydides_Book1-149"
"17791","Thucydides_Book1-150"
"17792","Thucydides_Book1-151"
"17793","Thucydides_Book1-152"
"17794","Thucydides_Book1-153"
"17795","Thucydides_Book1-154"
"17796","Thucydides_Book1-155"
"17797","Thucydides_Book1-156"
"17798","Thucydides_Book1-157"
"17799","Thucydides_Book1-158"
"17800","Thucydides_Book1-159"
"17801","Thucydides_Book1-160"
"17802","Thucydides_Book1-161"
"17803","Thucydides_Book1-162"
"17804","Thucydides_Book1-163"
"17805","Thucydides_Book1-164"
"17806","Thucydides_Book1-165"
"17807","Thucydides_Book1-166"
"17808","Thucydides_Book1-167"
"17809","Thucydides_Book1-168"
"17810","Thucydides_Book1-169"
"17811","Thucydides_Book1-170"
"17812","Thucydides_Book1-171"
"17813","Thucydides_Book1-172"
"17814","Thucydides_Book1-173"
"17815","Thucydides_Book1-174"
"17816","Thucydides_Book1-175"
"17817","Thucydides_Book1-176"
"17818","Thucydides_Book1-177"
"17819","Thucydides_Book1-178"
"17820","Thucydides_Book1-179"
"17821","Thucydides_Book1-180"
"17822","Thucydides_Book1-181"
"17823","Thucydides_Book1-182"
"17824","Thucydides_Book1-183"
"17825","Thucydides_Book1-184"
"17826","Thucydides_Book1-185"
"17827","Thucydides_Book1-186"
"17828","Thucydides_Book1-187"
"17829","Thucydides_Book1-188"
"17830","Thucydides_Book1-189"
"17831","Thucydides_Book1-190"
"17832","Thucydides_Book1-191"
"17833","Thucydides_Book1-192"
"17834","Thucydides_Book1-193"
"17835","Thucydides_Book1-194"
"17836","Thucydides_Book1-195"
"17837","Thucydides_Book1-196"
"17838","Thucydides_Book1-197"
"17839","Thucydides_Book1-198"
"17840","Thucydides_Book1-199"
"17841","Thucydides_Book1-200"
"17842","Thucydides_Book1-201"
"17843","Thucydides_Book1-202"
"17844","Thucydides_Book1-203"
"17845","Thucydides_Book1-204"
"17846","Thucydides_Book1-205"
"17847","Thucydides_Book1-206"
"17848","Thucydides_Book1-207"
"17849","Thucydides_Book1-208"
"17850","Thucydides_Book1-209"
"17851","Thucydides_Book1-210"
"17852","Thucydides_Book1-211"
"17853","Thucydides_Book1-212"
"17854","Thucydides_Book1-213"
"17855","Thucydides_Book1-214"
"17856","Thucydides_Book1-215"
"17857","Thucydides_Book1-216"
"17858","Thucydides_Book1-217"
"17859","Thucydides_Book1-218"
"17860","Thucydides_Book1-219"
"17861","Thucydides_Book1-220"
"17862","Thucydides_Book1-221"
"17863","Thucydides_Book1-222"
"17864","Thucydides_Book1-223"
"17865","Thucydides_Book1-224"
"17866","Thucydides_Book1-225"
"17867","Thucydides_Book1-226"
"17868","Thucydides_Book1-227"
"17869","Thucydides_Book1-228"
"17870","Thucydides_Book1-229"
"17871","Thucydides_Book1-230"
"17872","Thucydides_Book1-231"
"17873","Thucydides_Book1-232"
"17874","Thucydides_Book1-233"
"17875","Thucydides_Book1-234"
"17876","Thucydides_Book1-235"
"17877","Thucydides_Book1-236"
"17878","Thucydides_Book1-237"
"17879","Thucydides_Book1-238"
"17880","Thucydides_Book1-239"
"17881","Thucydides_Book1-240"
"17882","Thucydides_Book1-241"
"17883","Thucydides_Book1-242"
"17884","Thucydides_Book1-243"
"17885","Thucydides_Book1-244"
"17886","Thucydides_Book1-245"
"17887","Thucydides_Book1-246"
"17888","Thucydides_Book1-247"
"17889","Thucydides_Book1-248"
"17890","Thucydides_Book1-249"
"17891","Thucydides_Book1-250"
"17892","Thucydides_Book1-251"
"17893","Thucydides_Book1-252"
"17894","Thucydides_Book1-253"
"17895","Thucydides_Book1-254"
"17896","Thucydides_Book1-255"
"17897","Thucydides_Book1-256"
"17898","Thucydides_Book1-257"
"17899","Thucydides_Book1-258"
"17900","Thucydides_Book1-259"
"17901","Thucydides_Book1-260"
"17902","Thucydides_Book1-261"
"17903","Thucydides_Book1-262"
"17904","Thucydides_Book1-263"
"17905","Thucydides_Book1-264"
"17906","Thucydides_Book1-265"
"17907","Thucydides_Book1-266"
"17908","Thucydides_Book1-267"
"17909","Thucydides_Book1-268"
"17910","Thucydides_Book1-269"
"17911","Thucydides_Book1-270"
"17912","Thucydides_Book1-271"
"17913","Thucydides_Book1-272"
"17914","Thucydides_Book1-273"
"17915","Thucydides_Book1-274"
"17916","Thucydides_Book1-275"
"17917","Thucydides_Book1-276"
"17918","Thucydides_Book1-277"
"17919","Thucydides_Book1-278"
"17920","Thucydides_Book1-279"
"17921","Thucydides_Book1-280"
"17922","Thucydides_Book1-281"
"17923","Thucydides_Book1-282"
"17924","Thucydides_Book1-283"
"17925","Thucydides_Book1-284"
"17926","Thucydides_Book1-285"
"17927","Thucydides_Book1-286"
"17928","Thucydides_Book1-287"
"17929","Thucydides_Book1-288"
"17930","Thucydides_Book1-289"
"17931","Thucydides_Book1-290"
"17932","Thucydides_Book1-291"
"17933","Thucydides_Book1-292"
"17934","Thucydides_Book1-293"
"17935","Thucydides_Book1-294"
"17936","Thucydides_Book1-295"
"17937","Thucydides_Book1-296"
"17938","Thucydides_Book1-297"
"17939","Thucydides_Book1-298"
"17940","Thucydides_Book1-299"
"17941","Thucydides_Book1-300"
"17942","Thucydides_Book1-301"
"17943","Thucydides_Book1-302"
"17944","Thucydides_Book1-303"
"17945","Thucydides_Book1-304"
"17946","Thucydides_Book1-305"
"17947","Thucydides_Book1-306"
"17948","Thucydides_Book1-307"
"17949","Thucydides_Book1-308"
"17950","Thucydides_Book1-309"
"17951","Thucydides_Book1-310"
"17952","Thucydides_Book1-311"
"17953","Thucydides_Book1-312"
"17954","Thucydides_Book1-313"
"17955","Thucydides_Book1-314"
"17956","Thucydides_Book1-315"
"17957","Thucydides_Book1-316"
"17958","Thucydides_Book1-317"
"17959","Thucydides_Book1-318"
"17960","Thucydides_Book1-319"
"17961","Thucydides_Book1-320"
"17962","Thucydides_Book1-321"
"17963","Thucydides_Book1-322"
"17964","Thucydides_Book1-323"
"17965","Thucydides_Book1-324"
"17966","Thucydides_Book1-325"
"17967","Thucydides_Book1-326"
"17968","Thucydides_Book1-327"
"17969","Thucydides_Book1-328"
"17970","Thucydides_Book1-329"
"17971","Thucydides_Book1-330"
"17972","Thucydides_Book1-331"
"17973","Thucydides_Book1-332"
"17974","Thucydides_Book1-333"
"17975","Thucydides_Book1-334"
"17976","Thucydides_Book1-335"
"17977","Thucydides_Book1-336"
"17978","Thucydides_Book1-337"
"17979","Thucydides_Book1-338"
"17980","Thucydides_Book1-339"
"17981","Thucydides_Book1-340"
"17982","Thucydides_Book1-341"
"17983","Thucydides_Book1-342"
"17984","Thucydides_Book1-343"
"17985","Thucydides_Book1-344"
"17986","Thucydides_Book1-345"
"17987","Thucydides_Book1-346"
"17988","Thucydides_Book1-347"
"17989","Thucydides_Book1-348"
"17990","Thucydides_Book1-349"
"17991","Thucydides_Book1-350"
"17992","Thucydides_Book1-351"
"17993","Thucydides_Book1-352"
"17994","Thucydides_Book1-353"
"17995","Thucydides_Book1-354"
"17996","Thucydides_Book1-355"
"17997","Thucydides_Book1-356"
"17998","Thucydides_Book1-357"
"17999","Thucydides_Book1-358"
"18000","Thucydides_Book1-359"
"18001","Thucydides_Book1-360"
"18002","Thucydides_Book1-361"
"18003","Thucydides_Book1-362"
"18004","Thucydides_Book1-363"
"18005","Thucydides_Book1-364"
"18006","Thucydides_Book1-365"
"18007","Thucydides_Book1-366"
"18008","Thucydides_Book1-367"
"18009","Thucydides_Book1-368"
"18010","Thucydides_Book1-369"
"18011","Thucydides_Book1-370"
"18012","Thucydides_Book1-371"
"18013","Thucydides_Book1-372"
"18014","Thucydides_Book1-373"
"18015","Thucydides_Book1-374"
"18016","Thucydides_Book1-375"
"18017","Thucydides_Book1-376"
"18018","Thucydides_Book1-377"
"18019","Thucydides_Book1-378"
"18020","Thucydides_Book1-379"
"18021","Thucydides_Book1-380"
"18022","Thucydides_Book1-381"
"18023","Thucydides_Book1-382"
"18024","Thucydides_Book1-383"
"18025","Thucydides_Book1-384"
"18026","Thucydides_Book1-385"
"18027","Thucydides_Book1-386"
"18028","Thucydides_Book1-387"
"18029","Thucydides_Book1-388"
"18030","Thucydides_Book1-389"
"18031","Thucydides_Book1-390"
"18032","Thucydides_Book1-391"
"18033","Thucydides_Book1-392"
"18034","Thucydides_Book1-393"
"18035","Thucydides_Book1-394"
"18036","Thucydides_Book1-395"
"18037","Thucydides_Book1-396"
"18038","Thucydides_Book1-397"
"18039","Thucydides_Book1-398"
"18040","Thucydides_Book1-399"
"18041","Thucydides_Book1-400"
"18042","Thucydides_Book1-401"
"18043","Thucydides_Book1-402"
"18044","Thucydides_Book1-403"
"18045","Thucydides_Book1-404"
"18046","Thucydides_Book1-405"
"18047","Thucydides_Book1-406"
"18048","Thucydides_Book1-407"
"18049","Thucydides_Book1-408"
"18050","Thucydides_Book1-409"
"18051","Thucydides_Book1-410"
"18052","Thucydides_Book1-411"
"18053","Thucydides_Book1-412"
"18054","Thucydides_Book1-413"
"18055","Thucydides_Book1-414"
"18056","Thucydides_Book1-415"
"18057","Thucydides_Book1-416"
"18058","Thucydides_Book1-417"
"18059","Thucydides_Book1-418"
"18060","Thucydides_Book1-419"
"18061","Thucydides_Book1-420"
"18062","Thucydides_Book1-421"
"18063","Thucydides_Book1-422"
"18064","Thucydides_Book1-423"
"18065","Thucydides_Book1-424"
"18066","Thucydides_Book1-425"
"18067","Thucydides_Book1-426"
"18068","Thucydides_Book1-427"
"18069","Thucydides_Book1-428"
"18070","Thucydides_Book1-429"
"18071","Thucydides_Book1-430"
"18072","Thucydides_Book1-431"
"18073","Thucydides_Book1-432"
"18074","Thucydides_Book1-433"
"18075","Thucydides_Book1-434"
"18076","Thucydides_Book1-435"
"18077","Thucydides_Book1-436"
"18078","Thucydides_Book1-437"
"18079","Thucydides_Book1-438"
"18080","Thucydides_Book1-439"
"18081","Thucydides_Book1-440"
"18082","Thucydides_Book1-441"
"18083","Thucydides_Book1-442"
"18084","Thucydides_Book1-443"
"18085","Thucydides_Book1-444"
"18086","Thucydides_Book1-445"
"18087","Thucydides_Book1-446"
"18088","Thucydides_Book1-447"
"18089","Thucydides_Book1-448"
"18090","Thucydides_Book1-449"
"18091","Thucydides_Book1-450"
"18092","Thucydides_Book1-451"
"18093","Thucydides_Book1-452"
"18094","Thucydides_Book1-453"
"18095","Thucydides_Book1-454"
"18096","Thucydides_Book1-455"
"18097","Thucydides_Book1-456"
"18098","Thucydides_Book1-457"
"18099","Thucydides_Book1-458"
"18100","Thucydides_Book1-459"
"18101","Thucydides_Book1-460"
"18102","Thucydides_Book1-461"
"18103","Thucydides_Book1-462"
"18104","Thucydides_Book1-463"
"18105","Thucydides_Book1-464"
"18106","Thucydides_Book1-465"
"18107","Thucydides_Book1-466"
"18108","Thucydides_Book1-467"
"18109","Thucydides_Book1-468"
"18110","Thucydides_Book1-469"
"18111","Thucydides_Book1-470"
"18112","Thucydides_Book1-471"
"18113","Thucydides_Book1-472"
"18114","Thucydides_Book1-473"
"18115","Thucydides_Book1-474"
"18116","Thucydides_Book1-475"
"18117","Thucydides_Book1-476"
"18118","Thucydides_Book1-477"
"18119","Thucydides_Book1-478"
"18120","Thucydides_Book1-479"
"18121","Thucydides_Book1-480"
"18122","Thucydides_Book1-481"
"18123","Thucydides_Book1-482"
"18124","Thucydides_Book1-483"
"18125","Thucydides_Book1-484"
"18126","Thucydides_Book1-485"
